Name,Latitude,Longitude,Free Bikes,Empty Slots,Total Bikes
Broadway & E 19 St,40.73829,-73.99006,45,45,90
Aqueduct Ave & North St,40.8604787,-73.9057169936,3,13,16
3 Ave & 17 St,40.666168,-73.995549,16,1,17
Bridge St & York St,40.70133448066992,-73.98471236228943,47,6,53
E 48 St & Tilden Ave,40.64795,-73.93182,14,11,25
Halsey St & Tompkins Ave,40.6823687,-73.944118,14,4,18
85 St & Northern Blvd,40.75601,-73.88266,10,7,17
E 189 St & Bathgate Ave,40.85859,-73.88821,15,4,19
Wythe Ave & Metropolitan Ave,40.716887,-73.963198,39,18,57
10 Ave & W 215 St,40.86932465640094,-73.91519755125046,17,1,18
Lee Ave & Taylor St,40.706732,-73.961241,19,5,24
2 Ave & E 96 St,40.7839636,-73.9471673,37,5,42
Columbia Heights & Cranberry St,40.70037867,-73.99548059,7,20,27
Bergen St & Smith St,40.6867443,-73.99063168,37,9,46
44 St & 2 Ave,40.652502,-74.013587,16,2,18
E 32 St & Park Ave,40.7457121,-73.98194829,21,30,51
West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,1,19,20
W 41 St & 8 Ave,40.75640548,-73.9900262,1,103,104
Nagle Ave & Thayer St,40.861382,-73.925591,27,0,27
Broad St & Bridge St,40.70365182,-74.01167797,38,6,44
Bergen Ave,40.722103786686034,-74.07145500183105,2,11,13
E 182 St & Belmont Ave,40.85089,-73.88793,2,19,21
Monitor St & Meeker Ave,40.721226,-73.941845,4,16,20
25 Ave & 41 St,40.767666,-73.910963,2,21,23
Claflin Ave & Reservoir Ave,40.87398,-73.89943,5,11,16
Roosevelt Island Tramway,40.757284,-73.9536,12,25,37
McGinley Square,40.7253399253558,-74.06762212514877,1,20,21
59 St & 41 Ave,40.744577,-73.905986,19,1,20
4 Ave & 9 St,40.6705135,-73.98876585,25,4,29
Morris Ave & E Burnside Ave,40.85322,-73.90546,11,6,17
55 St & 5 Ave,40.642408,-74.013318,6,22,28
Liberty St & Nassau St,40.70858894,-74.00935482,30,15,45
30 Ave & 70 St,40.76013,-73.89741,10,7,17
Wyckoff Ave & Gates Ave,40.699871408829885,-73.91171872615814,24,2,26
President St & Henry St,40.6828003,-73.99990419,4,15,19
Division St & Bowery,40.71419,-73.99673,20,22,42
57 Ave & 98 Pl,40.73802,-73.86103,10,14,24
Bank St & Hudson St,40.73652889,-74.00618026,4,20,24
Clinton St & 7 St,40.74542,-74.03332,5,11,16
Corona Ave & 111 St,40.7408,-73.84978,19,2,21
Bushwick Ave & Powers St,40.71247661,-73.94100005,6,22,28
Chauncey St & Stuyvesant Ave,40.68012,-73.93168,25,0,25
41 Ave & 77 St,40.74557,-73.8882,7,14,21
Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,8,25,33
Kane St & Clinton St,40.6861758,-73.99645295,1,15,16
Centre St & Chambers St,40.71273266,-74.0046073,47,3,50
Fulton Ave & St Paul's Pl,40.83545,-73.90153,13,0,13
Clermont Ave & Park Ave,40.69573398,-73.97129668,1,10,11
91 St & 23 Ave,40.76768,-73.87899,19,3,22
Audubon Ave & W 192 St,40.85589030603889,-73.92708241939545,3,13,16
Queens Blvd & Albion Ave,40.73856,-73.88553,17,0,17
34 Ave & Junction Blvd,40.75502,-73.87285,4,14,18
Lefferts Ave & Schenectady Ave,40.66343,-73.93472,25,0,25
Nassau St & Navy St,40.69839895,-73.98068914,50,3,53
14 St & 7 Ave,40.663779,-73.98396846,1,14,15
Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2,11,13
St Nicholas Ave & W 137 St,40.818477,-73.947568,3,14,17
Crotona Park East & E 173 St,40.837037,-73.890413,6,8,14
34 St & 35 Ave,40.7569332,-73.9262231,12,3,15
Brooklyn Ave & Snyder Ave,40.64915,-73.94368,21,0,21
E 40 St & 5 Ave,40.752062307,-73.9816324043,72,4,76
37 Ave & 63 St,40.74893,-73.89981,8,15,23
4 St & Grand St,40.7422579775645,-74.03511106967926,3,15,18
Harlem River Dr & W 155 St,40.830476,-73.939929,2,17,19
W 43 St & 10 Ave,40.76009437,-73.99461843,13,94,107
50 St & Barnett Ave,40.750097682094825,-73.91349703073502,3,21,24
W 52 St & 11 Ave,40.76727216,-73.99392888,10,40,50
6 St & Grand St,40.744397833095604,-74.03450086712837,2,14,16
4 Ave & 17 St,40.665507,-73.993037,20,2,22
Fort Hamilton Pkwy & E 2 St,40.648005,-73.979342,13,0,13
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,6,33,39
Montague St & Clinton St,40.6942715,-73.9923272,14,22,36
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,8,6,14
Wadsworth Ave & W 175 St,40.846052,-73.937648,5,16,21
Sedgwick Ave & Hall of Fame Terrace,40.859532,-73.913303,1,16,17
98 St & 25 Ave,40.76454,-73.87171,15,3,18
Grand St & 14 St,40.75409,-74.0316,12,4,16
Park Ave & E 41 St,40.751581,-73.97791,21,85,106
Jerome Ave & E 181 St,40.855653,-73.905528,13,5,18
MacDonough St & Malcolm X Blvd,40.68273,-73.92926,10,6,16
Kent Ave & Division Ave,40.706563674670925,-73.9683187007904,28,13,41
Bailey Ave & W 234 St,40.88066,-73.90076,25,0,25
58 St & Pier 4,40.646475,-74.026081,23,2,25
W 51 St & 7 Ave,40.76167,-73.98256,59,13,72
Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,11,14,25
Benham St & Roosevelt Ave,40.74841,-73.8751,0,24,24
Naples Terrace & Godwin Terrace,40.87995,-73.90536,23,1,24
Cherry St,40.71219906,-73.97948148,12,22,34
73 St & 25 Ave,40.76205,-73.895,16,3,19
Lexington Ave & Classon Ave,40.68676793,-73.95928168,4,6,10
2 Ave & E 31 St,40.74299,-73.97711,3,75,78
Broadway & W 38 St,40.7529728216068,-73.98734897375107,35,32,67
Bainbridge Ave & E 193 St,40.86415477605928,-73.892452880543,9,15,24
Norfolk St & Broome St,40.7172274,-73.98802084,20,30,50
34 Ave & 21 St,40.7628138,-73.9342862,12,9,21
Central Park W & W 76 St,40.77896784,-73.97374737,12,27,39
Park Pl & Thomas S. Boyland St,40.67154,-73.91433,12,11,23
Coffey St & Ferris St,40.67818387977647,-74.0170168876648,14,5,19
100 St & Humphreys St,40.76574,-73.87012,18,4,22
8 St & Astoria Blvd,40.7725996921817,-73.93266275525093,12,6,18
Jackson Mill Rd & 24 Ave,40.76619,-73.87561,19,2,21
Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,8,7,15
Jerome Ave & Ogden Ave,40.829797,-73.931015,10,9,19
Walton Ave & E 171 St,40.840683,-73.915073,10,4,14
Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,18,0,18
7 Ave & Park Pl,40.6776147,-73.97324283,7,7,14
25 Ave & 96 St,40.76447,-73.87369,18,1,19
Grand Concourse & E 161 St,40.82713380423556,-73.9227358996868,4,18,22
W 37 St & 10 Ave,40.75660359,-73.9979009,1,38,39
St James Ave & 51 Ave,40.73813,-73.88104,18,1,19
Lexington Ave & E 120 St,40.8013066,-73.9398167,13,15,28
Washington Pl & 6 Ave,40.73224119,-74.00026394,19,45,64
E 155 St & Courtlandt Ave,40.82057,-73.917579,4,13,17
Lenox Ave & W 130 St,40.8107922,-73.9430681,13,11,24
Water St & Fletcher St,40.706410755236135,-74.00559738278389,63,13,76
W 163 St & Riverside Dr,40.839278,-73.945446,2,14,16
Rogers Ave & Lincoln Rd,40.66127,-73.95352,17,6,23
Kingston Ave & Herkimer St,40.67890679,-73.94142771,14,1,15
Broadway & W 58 St,40.76695317,-73.98169333,19,58,77
11 Ave & W 41 St,40.76030096,-73.99884222,0,47,47
35 St & 23 Ave,40.77301508291382,-73.91119033098221,8,18,26
Freeman St & Southern Blvd,40.830051,-73.892103,14,6,20
Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,1,17,18
Lexington Ave & E 127 St,40.805726,-73.936322,14,8,22
S 2 St & Kent Ave,40.714731,-73.966612,42,0,42
Seaman Ave & Beak St,40.867505,-73.926363,12,7,19
E 97 St & Madison Ave,40.787801,-73.953559,39,0,39
Audubon Ave & W 179 St,40.847305,-73.933291,10,11,21
Maple St & Albany Ave,40.66155,-73.93974,18,1,19
Rugby Rd & Albemarle Rd,40.64672,-73.96637,14,2,16
Carlton Ave & Greene Ave,40.685957,-73.971468,9,7,16
Cypress Ave & St Felix Ave,40.69559,-73.89927,7,13,20
Bleecker St & Forest Ave,40.7107,-73.90525,4,15,19
Stanton St & Norfolk St,40.720747,-73.986274,16,22,38
Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,20,2,22
Jackson Square,40.71113,-74.0789,5,13,18
W 15 St & 7 Ave,40.73935542,-73.99931783,11,59,70
48 Ave & 37 St,40.74034668087185,-73.92886072397232,2,16,18
Great Jones St,40.72743423,-73.99379025,13,1,14
E 47 St & 2 Ave,40.75323098,-73.97032517,38,57,95
Ocean Ave & Tennis Ct,40.64873,-73.96084,12,4,16
W 42 St & 8 Ave,40.7575699,-73.99098507,2,31,33
2 Ave & 36 St,40.65708866668485,-74.00870203971863,42,0,42
W 44 St & 5 Ave,40.75500254,-73.98014437,63,3,66
99 St & 50 Ave,40.74278,-73.86226,11,9,20
W 43 St & 6 Ave,40.75527307,-73.98316936,55,6,61
48 St & 50 Ave,40.73737,-73.91803,3,13,16
Eastern Pkwy & Franklin Ave (SW Corner),40.670529,-73.958222,3,22,25
39 Ave & 45 St,40.749478221834764,-73.91826465725897,0,17,17
34 St & 5 Ave,40.654098,-74.001131,19,0,19
E 4 St & 2 Ave,40.7262807,-73.98978041,52,13,65
W Tremont Ave & Montgomery Ave,40.851788,-73.916418,0,21,21
8 Ave & W 49 St,40.76171227910671,-73.98655101656914,4,52,56
W 63 St & Broadway,40.77163851,-73.98261428,27,2,29
Madison St & 1 St,40.73879,-74.0393,6,12,18
Amsterdam Ave & W 162 St,40.83618,-73.939789,4,21,25
27 St & Hunter St,40.7485,-73.941275,17,13,30
Madison Ave & E 51 St,40.75863,-73.97513,41,0,41
Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,18,8,26
Halsey St & Ralph Ave,40.68494,-73.92299,3,16,19
34 Ave & 71 St,40.75257,-73.89538,18,1,19
W 54 St & 11 Ave,40.768333,-73.992573,16,30,46
Union Ave & E 169 St,40.82995,-73.898802,6,11,17
Pacific St & Nostrand Ave,40.6776,-73.94963,11,5,16
Newport Pkwy,40.7287448,-74.0321082,5,9,14
Rivington St & Ridge St,40.71850211,-73.98329859,15,43,58
Stuyvesant Ave & Hart St,40.69465,-73.9343,14,7,21
43 St & Skillman Ave,40.74692675687384,-73.9208248257637,0,16,16
W 24 St & 7 Ave,40.74487634,-73.99529885,0,74,74
E 132 St & Madison Ave,40.810224,-73.937195,6,12,18
44 St & Greenpoint Ave,40.741119944681465,-73.92103672027588,3,23,26
31 Ave & 57 St,40.757357,-73.904726,4,18,22
E 53 St & Lexington Ave,40.75828065,-73.97069431,44,2,46
Duane St & Hudson St,40.71703,-74.00925,37,7,44
E Tremont Ave & E 176 St,40.847798,-73.901883,16,4,20
E 102 St & Park Ave,40.7904828,-73.95033068,25,0,25
Henry St & Bay St,40.6725058,-74.00494695,6,9,15
Crotona Ave & E 183 St,40.85157,-73.88475,11,12,23
Schenectady Ave & Pacific St,40.67686,-73.93327,7,12,19
E 56 St & Madison Ave,40.761573,-73.972628,31,0,31
W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,16,12,28
Icahn Stadium Plaza,40.79322,-73.92396,7,6,13
Monroe St & 11 St,40.7501091128573,-74.036636745998,9,9,18
Greenwich St & W Houston St,40.728846,-74.008591,60,7,67
Columbia St & Rivington St,40.71739973,-73.98016555,15,24,39
DeKalb Ave & S Portland Ave,40.68967018552252,-73.97527355121376,6,5,11
Catherine St & Monroe St,40.71117444,-73.99682619,22,11,33
Cliff St & Fulton St,40.70838,-74.00495,31,31,62
Fairmount Ave,40.72572613742557,-74.07195925712585,5,13,18
Suffolk St & Stanton St,40.72066442,-73.98517977,27,51,78
E Mosholu Pkwy & Van Cortlandt Ave E,40.87656,-73.88366,12,9,21
E 147 St & Bergen Ave,40.814673,-73.91839,8,10,18
E 138 St & Grand Concourse,40.813224,-73.930605,10,9,19
46 St & 6 Ave,40.645921,-74.005708,1,19,20
St Ann's Ave & E 144 St,40.811112,-73.914932,6,13,19
31 St & Northern Blvd,40.75186951421875,-73.93349289894103,14,19,33
Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,13,33,46
Christopher St & Greenwich St,40.73291553,-74.00711384,9,56,65
Washington Pl & Greene St,40.72980619180496,-73.99546380915461,38,1,39
Franklin Ave & E 169 St,40.83171,-73.90208,1,17,18
E 170 St & Clay Ave,40.837213,-73.908345,4,18,22
Gerard Ave & E 146 St,40.817755,-73.92965,17,0,17
Dixon Mills,40.721630142638354,-74.04996782541275,6,12,18
5 Ave & 3 St,40.6728155,-73.98352355,11,13,24
Woodward Ave & Harman St,40.70793,-73.91092,3,12,15
Grove St & Fresh Pond Rd,40.71032,-73.89955,6,8,14
N 5 St & Wythe Ave,40.718389,-73.961501,30,6,36
Columbia St & W 9 St,40.6769993,-74.00647134,16,5,21
Columbia St & Degraw St,40.6859296,-74.00242364,17,2,19
Clay Ave & Claremont Pkwy,40.83999,-73.90549,14,1,15
Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,33,0,33
Washington St & Gansevoort St,40.739323,-74.008119,9,35,44
St Marks Pl & 2 Ave,40.7284186,-73.98713956,47,25,72
Lincoln Pl & Classon Ave,40.6721683,-73.9609,0,21,21
Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961,35,0,35
Lexington Ave & E 26 St,40.741459,-73.983293,9,70,79
Broadway & W 185 St,40.852538,-73.93441,2,16,18
Lenox Ave & W 133 St,40.81296,-73.941878,15,3,18
Bergen St & Troy Ave,40.67524,-73.93596,8,11,19
Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,16,40,56
E 128 St & 3 Ave,40.805631,-73.934077,13,6,19
St Nicholas Ave & W 134 St,40.816234,-73.948222,3,21,24
E 106 St & Madison Ave,40.7934337,-73.94945003,17,4,21
Lafayette Park,40.71346382669195,-74.06285852193832,8,5,13
Lincoln Ave & E 134 St,40.808484,-73.928803,10,2,12
Intervale Ave & Kelly St,40.827301,-73.896372,14,2,16
W 30 St & 8 Ave,40.74965268472847,-73.9952078461647,15,46,61
3 Ave & E 71 St,40.76879,-73.9614,2,43,45
53 St & 4 Ave,40.644862,-74.014531,4,14,18
10 Ave & W 28 St,40.75066386,-74.00176802,18,30,48
Goulden Ave & Bedford Park Blvd,40.87387,-73.89533,7,8,15
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,4,23,27
West Thames St,40.70834698,-74.01713445,15,54,69
Allen St & Stanton St,40.722055,-73.989111,28,17,45
W 21 St & 6 Ave,40.74173969,-73.99415556,35,34,69
E 63 St & 3 Ave,40.763954,-73.9646,8,48,56
Grand Concourse & E 192 St,40.86448,-73.89522,1,14,15
Skillman Ave & 43 Ave,40.74653761978055,-73.93215849995613,13,3,16
Ogden Ave & W 164 St,40.832812,-73.929372,0,18,18
30 Ave & 80 St,40.76109,-73.88838,18,1,19
E 14 St & Ave B,40.72938685,-73.97772429,12,23,35
34 Ave & 31 St,40.759604471387945,-73.92714411020279,5,12,17
Jefferson St & Cypress Ave,40.70907,-73.92157,23,1,24
93 St & Roosevelt Ave,40.74888,-73.87368,1,23,24
E 5 St & Ave A,40.72479007746337,-73.98430064320564,15,33,48
111 St & 53 Ave,40.74336,-73.85129,9,15,24
Irving Ave & Halsey St,40.69467,-73.90663,15,1,16
Intervale Ave & Westchester Ave,40.821967,-73.896752,24,0,24
Gansevoort St & Hudson St,40.73937600789778,-74.00520807425661,86,30,116
34 Ave & 113 St,40.75696,-73.85612,18,2,20
45 Ave & 21 St,40.74737075646803,-73.94777297973631,17,3,20
Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,5,10,15
W 168 St & Fort Washington Ave,40.84210236102173,-73.9422395825386,20,20,40
Center Blvd & 51 Ave,40.743366080270214,-73.95960688591003,13,10,23
Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,12,8,20
E 167 St & Clay Ave,40.83094,-73.91125,29,0,29
79 St & 37 Ave,40.74937,-73.88714,7,8,15
Reade St & Broadway,40.71450451,-74.00562789,20,35,55
Crotona Ave & E 179 St,40.84666,-73.88991,2,19,21
Nevins St & Schermerhorn St,40.68737247650719,-73.98176059126854,10,14,24
Menahan St & Seneca Ave,40.70461,-73.91054,0,14,14
Park Ave & E Tremont Ave,40.84731,-73.89981,24,0,24
60 St & 60 Rd,40.71592232709503,-73.90601366758347,13,2,15
Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,5,12,17
Allen St & Hester St,40.71606,-73.99191,79,27,106
Carlton Ave & Dean St,40.6809741,-73.9710097,20,3,23
Lincoln Rd & Ocean Ave,40.6605,-73.9626,16,0,16
Fresh Pond Rd & Eliot Ave,40.71442,-73.90097,5,13,18
Broadway & Van Cortlandt Park S,40.8863,-73.8997,34,0,34
E 98 St & Park Ave,40.78813,-73.95206,16,0,16
Lincoln Park,40.7246050998869,-74.07840594649315,9,8,17
Stanhope St & Fairview Ave,40.70998,-73.91116,2,12,14
Westchester Ave & Longwood Ave,40.819701,-73.901311,2,16,18
Dean St & Hoyt St,40.6864442,-73.98759104,57,12,69
Pearl St & York St,40.70140463410644,-73.98768022656441,26,22,48
W 34 St & Hudson Blvd E,40.75516719072139,-74.00059908628464,55,0,55
W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,47,7,54
E 3 St & Church Ave,40.643817,-73.977433,9,11,20
6 Ave & Canal St,40.72243797,-74.00566443,28,41,69
72 St & 41 Ave,40.7448,-73.89377,7,19,26
Willoughby St & Ashland Pl,40.69178,-73.97877,20,5,25
4 St & River St,40.7408139,-74.0274062,3,10,13
Goulden Ave & W 197 St,40.87156,-73.89714,12,7,19
34 Ave & 89 St,40.75437,-73.87833,5,18,23
56 St & Arnold Ave,40.71484,-73.909,14,6,20
55 Ave & 97 Pl,40.73892,-73.86367,8,7,15
43 St & 37 Ave,40.750181,-73.919998,3,18,21
34 Ave & 38 St,40.75717,-73.92175,18,9,27
Greene St & Prince St,40.72511734422387,-73.99930492043495,37,3,40
Grand Concourse & E 184 St,40.85941,-73.8985,4,17,21
29 St & 5 Ave,40.656986,-73.998194,10,3,13
12 Ave & W 125 St,40.818299,-73.960405,30,6,36
E 85 St & 3 Ave,40.77801203,-73.95407149,7,14,21
St Nicholas Ave & W 126 St,40.8114323,-73.9518776,25,0,25
Sedgwick Ave & Giles Pl,40.88111,-73.8965,1,19,20
9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,9,9,18
St Marks Pl & 4 Ave,40.68197,-73.98034,21,0,21
Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,1,17,18
Jerome Ave & E 164 St,40.831444,-73.926226,17,1,18
Bayard St & Baxter St,40.71602118,-73.99974372,23,13,36
7 Ave & 41 St,40.647379,-74.000911,3,17,20
Broadway & W 122 St,40.8120562,-73.9612547,7,22,29
Cambridge Pl & Gates Ave,40.68488,-73.96304,2,5,7
Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,4,16,20
99 St & 32 Ave,40.75896,-73.86976,9,6,15
Decatur St & Saratoga Ave,40.68332,-73.91711,15,1,16
Lefferts Ave & Albany Ave,40.66288,-73.94019,17,4,21
4 Ave & 3 St,40.673746,-73.985649,33,0,33
W 84 St & Amsterdam Ave,40.78621,-73.9756,15,47,62
University Ave & W 168 St,40.838706,-73.927034,14,2,16
Beck St & Leggett Ave,40.815077,-73.899939,6,5,11
31 Pl & Hunters Point Ave,40.74021356884924,-73.93537044525146,13,6,19
3 Ave & Franklin Ave,40.82696,-73.907451,1,16,17
E Tremont Ave & Jerome Ave,40.851747,-73.908964,14,1,15
Cabrini Blvd & W 177 St,40.848282,-73.941343,2,21,23
Flatbush Ave & Eastern Pkwy,40.668757,-73.966438,1,21,22
E 11 St & 1 Ave,40.72953837,-73.98426726,22,36,58
Hope St & Union Ave,40.71167351,-73.95141312,15,6,21
Lawrence St & Willoughby St,40.69236178,-73.98631746,21,6,27
Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717,11,5,16
W 35 St & 8 Ave,40.752762088742045,-73.99280458705107,9,35,44
Prospect Ave & Greenwood Ave,40.651745,-73.975988,10,4,14
Morris Ave & E 153 St,40.820036,-73.921411,9,7,16
India St Pier,40.731734785883454,-73.9612390102593,35,17,52
Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,5,12,17
Dock St & Front St,40.702709,-73.99253,20,4,24
E 20 St & Park Ave,40.73827428,-73.98751968,12,10,22
Pearl St & Whitehall St,40.703144,-74.013178,31,11,42
E 118 St & 3 Ave,40.799139,-73.9389152,17,11,28
Winthrop St & Rogers Ave,40.65686,-73.95331,10,5,15
34 Ave & 13 St,40.7638753,-73.9364848,9,10,19
Central Park S & 6 Ave,40.76590936,-73.97634151,24,44,68
6 Ave & Broome St,40.72431,-74.00473,38,24,62
W 16 St & The High Line,40.74334935,-74.00681753,21,30,51
Fulton St & Clermont Ave,40.68415748,-73.96922273,4,59,63
E 27 St & 1 Ave,40.739445,-73.976806,71,5,76
46 Rd & 11 St,40.745805,-73.950752,10,14,24
Van Dam St & Meeker Ave,40.72532,-73.9368,8,23,31
Irving Ave & Harman St,40.70108,-73.9179,10,9,19
St Ann's Ave & Westchester Ave,40.815887,-73.911918,4,8,12
Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,46,39,85
Astoria Park S & Shore Blvd,40.7767,-73.927631,16,15,31
Myrtle Ave & 65 St,40.70117,-73.8904,8,10,18
S 4 St & Wythe Ave,40.71285887,-73.96590294,24,1,25
St Nicholas Ave & W 150 St,40.827212,-73.942722,8,17,25
35 Ave & 10 St,40.76315481910373,-73.93985509872437,7,17,24
Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3,38,41
New York Ave & Lenox Rd,40.65458,-73.94716,15,4,19
Washington St & Laight St,40.72231,-74.0106,31,32,63
Essex Light Rail,40.7127742,-74.0364857,14,7,21
E 19 St & Beverley Rd,40.64483,-73.9613,16,1,17
Ditmars Blvd & 102 St,40.76894,-73.86832,25,0,25
111 St & Roosevelt Ave,40.75147,-73.8557,15,6,21
W 33 St & 10 Ave,40.753773368360385,-73.99937599897385,49,0,49
Riverside Dr & W 145 St,40.827305,-73.951989,5,26,31
Bedford Park Blvd & Paul Ave,40.87444,-73.89186,16,8,24
President St & Hoyt St,40.680057,-73.991753,11,9,20
Bushwick Ave & Forrest St,40.70076,-73.93641,10,5,15
Prospect Ave & E 167 St,40.826303,-73.898751,5,6,11
Morgan Ave & Lombardy St,40.72226,-73.93889,7,21,28
N 15 St & Wythe Ave,40.724055,-73.955736,51,0,51
41 St & 4 Ave,40.651354,-74.007168,14,8,22
N 5 St & Northside Piers,40.719876,-73.963865,32,4,36
94 St & 57 Ave,40.73628,-73.86752,19,1,20
Empire Blvd & New York Ave,40.66403,-73.94769,18,1,19
34 Ave & 108 St,40.75614,-73.86084,22,1,23
Madison St & Forest Ave,40.70555,-73.90245,0,20,20
Rutland Rd & E 45 St,40.66034,-73.93618,19,0,19
42 Ave & 108 St,40.74944,-73.85792,10,9,19
Bergen Ave & E 152 St,40.817166,-73.914737,6,11,17
57 Rd & 59 St,40.72249,-73.90854,13,5,18
Van Brunt St & Wolcott St,40.6773429,-74.01275056,27,8,35
Prospect Park SW & Greenwood Ave,40.652563,-73.972573,19,4,23
W Broadway & Spring St,40.72494672359416,-74.00165855884552,42,13,55
Amsterdam Ave & W 152 St,40.829523,-73.944279,9,9,18
5 Ave & 41 St,40.649983,-74.005144,4,24,28
E 6 St & Ave D,40.72228087,-73.97668709,11,29,40
23 St & 31 Ave,40.76663971723091,-73.9286595582962,1,16,17
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,25,21,46
Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,56,3,59
E 165 St & Clay Ave,40.82809,-73.91288,10,4,14
Walker St & Baxter St,40.717411,-73.999573,43,2,45
W 17 St & 7 Ave,40.740564236339516,-73.99852573871613,9,37,46
W 204 St & Nagle Ave,40.863211,-73.920827,10,1,11
Harrison St & Hudson St,40.71870987,-74.0090009,34,4,38
Stanton St & Mangin St,40.71782143,-73.97628939,11,5,16
104 St & 38 Ave,40.75138,-73.86242,16,5,21
Morton St & Greenwich St,40.73115,-74.00887,43,10,53
Pacific St & Nevins St,40.6853761,-73.98302136,6,8,14
Grand Concourse & E Mount Eden Ave,40.84301,-73.91172,3,15,18
48 St & Barnett Ave,40.750016404259334,-73.91540944576263,5,13,18
Kingsbridge Terrace & W 230 St,40.87555,-73.90212,8,7,15
E 34 St & Church Ave,40.65116,-73.94577,10,14,24
Rutland Rd & Brooklyn Ave,40.65969,-73.94517,24,1,25
90 St & 51 Ave,40.73937,-73.87411,17,2,19
Front St & Pine St,40.70531,-74.00613,26,25,51
Washington Park,40.6917823,-73.9737299,1,18,19
Madison St & Evergreen Ave,40.69122,-73.91693,5,12,17
Jerome Ave & Bedford Park Blvd E,40.87307,-73.88971,8,15,23
Greenwich Ave & Charles St,40.735238,-74.000271,5,51,56
E 67 St & Park Ave,40.76780080148132,-73.96592080593109,12,25,37
Prospect Park SW & Vanderbilt St,40.65482,-73.973217,16,19,35
N Henry St & Norman Ave,40.7277,-73.94395,17,10,27
Willoughby Ave & Walworth St,40.69331716,-73.95381995,15,4,19
MacDougal St & Prince St,40.72710258,-74.00297088,18,27,45
Broadway & Kent Ave,40.710888,-73.968329,15,18,33
Warren St & Court St,40.686371,-73.99383324,15,11,26
Carlton Ave & Flushing Ave,40.697787,-73.973736,36,8,44
Caton Ave & Argyle Rd,40.649681,-73.967829,10,3,13
Prospect Ave & Vanderbilt St,40.653368,-73.976291,8,10,18
107 St & 32 Ave,40.75996,-73.86224,1,16,17
Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,8,15,23
New York Ave & Montgomery St,40.66509,-73.94824,1,14,15
MacDougal St & Washington Sq,40.73226398,-73.99852205,20,8,28
Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,34,34,68
Union Ave & N 12 St,40.71924,-73.95242,14,18,32
Courtlandt Ave & E 149 St,40.816402,-73.919549,8,14,22
Madison St & Seneca Ave,40.70183,-73.90625,7,12,19
St James Pl & Pearl St,40.71117416,-74.00016545,19,7,26
56 Ave & 92 St,40.73649,-73.86995,24,1,25
30 St & 48 Ave,40.7413272,-73.937999,25,4,29
Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,9,6,15
Parkside Ave & Flatbush Ave,40.65563,-73.95968,10,11,21
Kingston Ave & Montgomery St,40.66481,-73.94269,2,8,10
Clinton Ave & Myrtle Ave,40.693261,-73.968896,4,19,23
E 39 St & Lexington Ave,40.749498546025194,-73.97729203113158,21,36,57
Andrew Ave N & Hall of Fame Tce,40.85834,-73.91008,1,17,18
W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,4,31,35
Warren St,40.7211236,-74.03805095,4,16,20
Bergen St & Mother Gaston Blvd,40.67374,-73.90852,17,3,20
E 161 St & Park Ave,40.824811,-73.916407,10,4,14
Steinway St & 23 Ave,40.7713937,-73.9077436,4,16,20
Evergreen Ave & Noll St,40.70106,-73.93318,16,7,23
1 Ave & E 110 St,40.7923272,-73.9383,8,16,24
3 Ave & E 170 St,40.834857,-73.903743,11,8,19
W 176 St & Montgomery Ave,40.849629,-73.919205,2,15,17
W 51 St & Rockefeller Plaza,40.75973805251143,-73.97811613976955,43,8,51
29 St & 40 Ave,40.75217,-73.93588,10,8,18
